위스키명,브랜드,할인가_USD,정상가_USD,할인율_%,누적판매,리뷰수,평점,재고,구매가능,소분류,상품코드,SKU,상품URL
켄터키아울 더 와이즈맨 라이 버번 위스키 700ml,켄터키아울,67.45,71.0,5.0,19,0,0.0,6,Y,1211:블렌디드 위스키,5248877,258131000002,https://www.shilladfs.com/estore/kr/ko/p/5248877
켄터키아울 엘릿 보드카 1000ml,켄터키아울,28.35,63.0,55.0,8,0,0.0,6,Y,1226:스피릿,5249103,258131000001,https://www.shilladfs.com/estore/kr/ko/p/5249103
테일러스 마스터스트로크 까베르네 쉬라즈 750ml,테일러스,22.08,48.0,54.0,14,0,0.0,6,Y,1221:와인/샴페인,5249102,258931000001,https://www.shilladfs.com/estore/kr/ko/p/5249102
테일러스 마스터스트로크 까베르네 소비뇽 750ml,테일러스,21.6,48.0,55.0,8,0,0.0,6,Y,1221:와인/샴페인,5249133,258931000002,https://www.shilladfs.com/estore/kr/ko/p/5249133
테일러스 마스터스트로크 쉬라즈 750ml,테일러스,22.08,48.0,54.0,9,0,0.0,6,Y,1221:와인/샴페인,5248876,258931000003,https://www.shilladfs.com/estore/kr/ko/p/5248876
테일러스 더 파이오니어 쉬라즈 750ml,테일러스,129.2,136.0,5.0,12,0,0.0,0,N,1221:와인/샴페인,5248875,258931000006,https://www.shilladfs.com/estore/kr/ko/p/5248875
테일러스 더 비저너리 까베르네 소비뇽 750ml,테일러스,129.2,136.0,5.0,11,0,0.0,0,N,1221:와인/샴페인,5248874,258931000007,https://www.shilladfs.com/estore/kr/ko/p/5248874
켄터키아울 스톨리치나야 보드카 1000ml,켄터키아울,24.7,26.0,5.0,8,0,0.0,0,N,1226:스피릿,5248867,258131000004,https://www.shilladfs.com/estore/kr/ko/p/5248867
조야 로얄허니 700ml,조야,31.35,33.0,5.0,20,0,0.0,6,Y,1221:와인/샴페인,5248798,112431000007,https://www.shilladfs.com/estore/kr/ko/p/5248798
조야 엑스트라 시소 700ml,조야,22.8,24.0,5.0,3,0,0.0,2,Y,1221:와인/샴페인,5248797,112431000006,https://www.shilladfs.com/estore/kr/ko/p/5248797
밀크앤허니 APEX ex-알바 Batch 700ml,밀크앤허니,72.52,196.0,63.0,21,0,0.0,6,Y,1220:싱글몰트 위스키,5248996,266731000010,https://www.shilladfs.com/estore/kr/ko/p/5248996
밀크앤허니 APEX 사해 Batch 700ml,밀크앤허니,172.0,215.0,20.0,67,0,0.0,0,N,1220:싱글몰트 위스키,5248994,266731000007,https://www.shilladfs.com/estore/kr/ko/p/5248994
밀크앤허니 APEX 석류 Batch 700ml,밀크앤허니,176.7,186.0,5.0,40,0,0.0,6,Y,1220:싱글몰트 위스키,5248993,266731000006,https://www.shilladfs.com/estore/kr/ko/p/5248993
밀크앤허니 엘리먼츠 피티드 캐스크 700ml,밀크앤허니,37.8,105.0,64.0,20,0,0.0,6,Y,1220:싱글몰트 위스키,5248992,266731000003,https://www.shilladfs.com/estore/kr/ko/p/5248992
밀크앤허니 크리스마스에디션 트릿 700ml,밀크앤허니,49.98,119.0,58.0,12,0,0.0,6,Y,1220:싱글몰트 위스키,5248990,266731000005,https://www.shilladfs.com/estore/kr/ko/p/5248990
밀크앤허니 엘리먼츠 레드와인 캐스크 700ml,밀크앤허니,40.95,105.0,61.0,23,0,0.0,6,Y,1220:싱글몰트 위스키,5248989,266731000004,https://www.shilladfs.com/estore/kr/ko/p/5248989
밀크앤허니 클래식 싱글몰트 700ml,밀크앤허니,66.4,83.0,20.0,50,1,10.0,6,Y,1220:싱글몰트 위스키,5248987,266731000001,https://www.shilladfs.com/estore/kr/ko/p/5248987
딩글 싱글몰트위스키 배치6 700ml,딩글,69.0,115.0,40.0,23,0,0.0,0,N,1220:싱글몰트 위스키,5249079,266631000002,https://www.shilladfs.com/estore/kr/ko/p/5249079
아마하간 World Malt Editon Yamazakura 700ml,아마하간,95.4,106.0,10.0,37,0,0.0,0,N,1211:블렌디드 위스키,5232460,263231000002,https://www.shilladfs.com/estore/kr/ko/p/5232460
딘스톤 10년 700ml,딘스톤,27.09,63.0,57.0,35,0,0.0,6,Y,1220:싱글몰트 위스키,5228672,264431000002,https://www.shilladfs.com/estore/kr/ko/p/5228672
펄킨위스키 RARE INCHGOWER PX 700ml,펄킨 위스키,124.2,138.0,10.0,38,0,0.0,0,N,1220:싱글몰트 위스키,5228763,263131000004,https://www.shilladfs.com/estore/kr/ko/p/5228763
펄킨위스키 49 TULLIBARDINE OA 700ml,펄킨 위스키,124.2,138.0,10.0,33,0,0.0,6,Y,1220:싱글몰트 위스키,5228761,263131000003,https://www.shilladfs.com/estore/kr/ko/p/5228761
더글라스랭 OP BLAIR ATHOL 12년 700ml,더글라스랭,68.85,153.0,55.0,48,0,0.0,6,Y,1220:싱글몰트 위스키,5228866,265431000009,https://www.shilladfs.com/estore/kr/ko/p/5228866
더글라스랭 SCALLYWAG 10년 700ml,더글라스랭,65.55,69.0,5.0,43,0,0.0,0,N,1220:싱글몰트 위스키,5228864,265431000003,https://www.shilladfs.com/estore/kr/ko/p/5228864
더글라스랭 BIG PEAT 12년 700ml,더글라스랭,70.3,74.0,5.0,46,0,0.0,6,Y,1220:싱글몰트 위스키,5228863,265431000001,https://www.shilladfs.com/estore/kr/ko/p/5228863
더글라스랭 OP LEDAIG 13년 700ml,더글라스랭,126.35,133.0,5.0,24,0,0.0,0,N,1220:싱글몰트 위스키,5228862,265431000008,https://www.shilladfs.com/estore/kr/ko/p/5228862
더글라스랭 OP AUCHROISK 12년 700ml,더글라스랭,49.5,110.0,55.0,18,0,0.0,6,Y,1220:싱글몰트 위스키,5228861,265431000007,https://www.shilladfs.com/estore/kr/ko/p/5228861
더글라스랭 DOUGLAS OP GLEN GARIOCH 12년 700ml,더글라스랭,106.4,112.0,5.0,24,0,0.0,0,N,1220:싱글몰트 위스키,5228860,265431000006,https://www.shilladfs.com/estore/kr/ko/p/5228860
더글라스랭 OP GLENBURGIE 15년 700ml,더글라스랭,68.85,153.0,55.0,54,0,0.0,6,Y,1220:싱글몰트 위스키,5228859,265431000004,https://www.shilladfs.com/estore/kr/ko/p/5228859
글렌파클라스 35년 700ml,글렌파클라스,901.82,1346.0,33.0,55,0,0.0,6,Y,1220:싱글몰트 위스키,5226627,265931000006,https://www.shilladfs.com/estore/kr/ko/p/5226627
글렌파클라스 25년 700ml,글렌파클라스,226.8,378.0,40.0,433,0,0.0,6,Y,1220:싱글몰트 위스키,5226626,265931000005,https://www.shilladfs.com/estore/kr/ko/p/5226626
카미키 사쿠라 750ml,카미키,95.2,119.0,20.0,49,1,10.0,0,N,1211:블렌디드 위스키,5157329,254631000002,https://www.shilladfs.com/estore/kr/ko/p/5157329
카미키 오리지널 500ml,카미키,64.0,80.0,20.0,33,0,0.0,0,N,1211:블렌디드 위스키,5157330,254631000003,https://www.shilladfs.com/estore/kr/ko/p/5157330
쿠라 클래식 700ml,쿠라,100.0,125.0,20.0,10,0,0.0,6,Y,1211:블렌디드 위스키,5157346,254631000010,https://www.shilladfs.com/estore/kr/ko/p/5157346
쿠라 럼 캐스크 700ml,쿠라,108.0,135.0,20.0,16,0,0.0,6,Y,1211:블렌디드 위스키,5157347,254631000011,https://www.shilladfs.com/estore/kr/ko/p/5157347
쿠라 8년 아와모리 700ml,쿠라,105.04,202.0,48.0,9,0,0.0,6,Y,1211:블렌디드 위스키,5157334,254631000012,https://www.shilladfs.com/estore/kr/ko/p/5157334
쿠라 12년 아와모리 700ml,쿠라,204.0,255.0,20.0,19,0,0.0,6,Y,1211:블렌디드 위스키,5157335,254631000013,https://www.shilladfs.com/estore/kr/ko/p/5157335
마르스 이와이 750ml,마르스,52.0,65.0,20.0,26,0,0.0,6,Y,1211:블렌디드 위스키,5157344,254631000006,https://www.shilladfs.com/estore/kr/ko/p/5157344
마르스 이와이 트레디션 750ml,마르스,41.5,83.0,50.0,21,0,0.0,6,Y,1211:블렌디드 위스키,5157345,254631000007,https://www.shilladfs.com/estore/kr/ko/p/5157345
마르스 몰티지 코스모 700ml,마르스,110.4,138.0,20.0,12,0,0.0,6,Y,1211:블렌디드 위스키,5157332,254631000008,https://www.shilladfs.com/estore/kr/ko/p/5157332
쿠라요시 셰리 700ml,마츠이,57.75,105.0,45.0,22,0,0.0,6,Y,1211:블렌디드 위스키,5157336,254631000015,https://www.shilladfs.com/estore/kr/ko/p/5157336
쿠라요시 12년 셰리 700ml,마츠이,74.25,135.0,45.0,13,0,0.0,6,Y,1211:블렌디드 위스키,5157349,254631000016,https://www.shilladfs.com/estore/kr/ko/p/5157349
쿠라요시 12년 몰트 700ml,마츠이,102.85,187.0,45.0,25,0,0.0,6,Y,1211:블렌디드 위스키,5157350,254631000017,https://www.shilladfs.com/estore/kr/ko/p/5157350
마츠이 미즈나라 캐스크 700ml,마츠이,76.0,95.0,20.0,35,0,0.0,0,N,1220:싱글몰트 위스키,5157337,254631000018,https://www.shilladfs.com/estore/kr/ko/p/5157337
마츠이 사쿠라 캐스크 700ml,마츠이,76.0,95.0,20.0,38,0,0.0,6,Y,1220:싱글몰트 위스키,5157338,254631000019,https://www.shilladfs.com/estore/kr/ko/p/5157338
마츠이 피트 700ml,마츠이,52.25,95.0,45.0,20,0,0.0,6,Y,1220:싱글몰트 위스키,5157351,254631000020,https://www.shilladfs.com/estore/kr/ko/p/5157351
니카 테일러드 700ml,니카,108.0,135.0,20.0,67,1,10.0,0,N,1211:블렌디드 위스키,5157353,254631000023,https://www.shilladfs.com/estore/kr/ko/p/5157353
니카 더 세션 700ml,니카,40.81,77.0,47.0,24,0,0.0,6,Y,1211:블렌디드 위스키,5157340,254631000024,https://www.shilladfs.com/estore/kr/ko/p/5157340
수퍼 니카 700ml,니카,36.04,68.0,47.0,27,0,0.0,6,Y,1211:블렌디드 위스키,5157341,254631000025,https://www.shilladfs.com/estore/kr/ko/p/5157341
달모어 2008 빈티지 700ml,달모어,213.75,225.0,5.0,251,2,10.0,0,N,1220:싱글몰트 위스키,5222079,114431000092,https://www.shilladfs.com/estore/kr/ko/p/5222079
그라함 트레블러 팩 200ml*3,그라함,70.3,74.0,5.0,264,1,10.0,0,N,1221:와인/샴페인,5222078,154531000007,https://www.shilladfs.com/estore/kr/ko/p/5222078
그라함 블렌드 화이트 No.5 750ml,그라함,41.8,44.0,5.0,126,3,8.0,0,N,1221:와인/샴페인,5222077,154531000006,https://www.shilladfs.com/estore/kr/ko/p/5222077
짐빔 베이커스 BBN 750ml,짐빔,85.5,90.0,5.0,94,0,0.0,6,Y,1211:블렌디드 위스키,5221867,109831000029,https://www.shilladfs.com/estore/kr/ko/p/5221867
타운브랜치 켄터키 싱글 몰트 7년 750ml,타운브랜치,27.6,60.0,54.0,19,0,0.0,6,Y,1220:싱글몰트 위스키,5219708,262731000002,https://www.shilladfs.com/estore/kr/ko/p/5219708
타운브랜치 트루 케스크 버번 750ml,타운브랜치,46.9,67.0,30.0,40,0,0.0,2,Y,1211:블렌디드 위스키,5219706,262731000003,https://www.shilladfs.com/estore/kr/ko/p/5219706
패터캐른 WH 14 700ml,패터캐른,81.0,90.0,10.0,53,3,10.0,6,Y,1220:싱글몰트 위스키,5219290,114431000091,https://www.shilladfs.com/estore/kr/ko/p/5219290
패터캐른 28년 700ml,패터캐른,881.6,928.0,5.0,38,0,0.0,6,Y,1220:싱글몰트 위스키,5219286,114431000088,https://www.shilladfs.com/estore/kr/ko/p/5219286
패터캐른 16년 1000ml,패터캐른,118.75,125.0,5.0,13,0,0.0,0,N,1220:싱글몰트 위스키,5219285,114431000086,https://www.shilladfs.com/estore/kr/ko/p/5219285
패터캐른 12년 PX 1000ml,패터캐른,76.5,85.0,10.0,15,0,0.0,0,N,1220:싱글몰트 위스키,5219284,114431000085,https://www.shilladfs.com/estore/kr/ko/p/5219284
골든블랑 CHAMPAGNE SIX STAR BLUE 750ml,골든블랑,292.5,325.0,10.0,16,0,0.0,0,N,1221:와인/샴페인,5219554,254731000008,https://www.shilladfs.com/estore/kr/ko/p/5219554
골든블랑 CHAMPAGNE SEVEN STAR PURPLE 750ml,골든블랑,1349.1,1499.0,10.0,11,0,0.0,0,N,1221:와인/샴페인,5219731,254731000007,https://www.shilladfs.com/estore/kr/ko/p/5219731
골든블랑 CHAMPAGNE SIX STAR PURPLE 750ml,골든블랑,292.5,325.0,10.0,18,0,0.0,2,Y,1221:와인/샴페인,5219236,254731000006,https://www.shilladfs.com/estore/kr/ko/p/5219236
골든블랑 CHAMPAGNE SIX STAR GREEN 750ml,골든블랑,292.5,325.0,10.0,8,0,0.0,1,Y,1221:와인/샴페인,5219235,254731000005,https://www.shilladfs.com/estore/kr/ko/p/5219235
브룩라디 Port Charlotte 10년 1000ml,브룩라디,109.25,115.0,5.0,195,0,0.0,0,N,1220:싱글몰트 위스키,5208379,085131000069,https://www.shilladfs.com/estore/kr/ko/p/5208379
부쉬밀 버번 캐스크 15년 700ml,부쉬밀,85.5,90.0,5.0,196,2,10.0,6,Y,1220:싱글몰트 위스키,5200759,130531000020,https://www.shilladfs.com/estore/kr/ko/p/5200759
호세쿠엘보 에스페샬 레포사도 1000ml,호세쿠엘보,23.75,25.0,5.0,97,0,0.0,6,Y,1226:스피릿,5200757,130531000015,https://www.shilladfs.com/estore/kr/ko/p/5200757
부쉬밀 포트캐스크 25년 700ml,부쉬밀,855.0,900.0,5.0,121,0,0.0,5,Y,1220:싱글몰트 위스키,5200753,130531000022,https://www.shilladfs.com/estore/kr/ko/p/5200753
더 크라켄 블랙 스파이시 럼 1000ml,더 크라켄 블랙 스파이시드 럼,39.9,42.0,5.0,13,0,0.0,2,Y,1226:스피릿,5200750,130531000016,https://www.shilladfs.com/estore/kr/ko/p/5200750
호세쿠엘보 1800 데킬라 아네호 700ml,호세쿠엘보,32.4,60.0,46.0,274,4,9.0,0,N,1226:스피릿,5200748,130531000011,https://www.shilladfs.com/estore/kr/ko/p/5200748
골든블랑 CHAMPAGNEROSE 750ml,골든블랑,49.92,104.0,52.0,52,0,0.0,6,Y,1221:와인/샴페인,5200621,254731000002,https://www.shilladfs.com/estore/kr/ko/p/5200621
발베니 30년 Rare Marrige 700ml ,발베니,3484.2,5807.0,40.0,138,0,0.0,5,Y,1220:싱글몰트 위스키,5188629,112231000032,https://www.shilladfs.com/estore/kr/ko/p/5188629
보타니스트 Botanist Strength 700ml,보타니스트,39.9,42.0,5.0,16,0,0.0,0,N,1226:스피릿,5186676,085131000066,https://www.shilladfs.com/estore/kr/ko/p/5186676
"살트램, 맴레 브룩 바로싸 카베르네 소비뇽 2018 750ml ",에노테카,45.0,50.0,10.0,12,0,0.0,4,Y,1221:와인/샴페인,5179711,126931000032,https://www.shilladfs.com/estore/kr/ko/p/5179711
산토리 월드 위스키 아오 700ml,산토리,72.2,76.0,5.0,396,2,10.0,0,N,1211:블렌디드 위스키,5176108,114131000032,https://www.shilladfs.com/estore/kr/ko/p/5176108
와일드터키 LONGBRANCH 1000ml,와일드터키,30.74,58.0,47.0,137,2,10.0,6,Y,1211:블렌디드 위스키,5173188,257231000001,https://www.shilladfs.com/estore/kr/ko/p/5173188
스카이 보드카 1L,캄파리,13.2,30.0,56.0,9,0,0.0,6,Y,1226:스피릿,5173187,256731000004,https://www.shilladfs.com/estore/kr/ko/p/5173187
캄파리 1000ml,캄파리,13.92,29.0,52.0,28,0,0.0,6,Y,1226:스피릿,5173366,256731000003,https://www.shilladfs.com/estore/kr/ko/p/5173366
짐빔 바질 하이든 700ml,짐빔,24.94,58.0,57.0,75,0,0.0,6,Y,1211:블렌디드 위스키,5169530,109831000019,https://www.shilladfs.com/estore/kr/ko/p/5169530
탐나불린 올로로소 1000ml,탐나불린,23.85,53.0,55.0,106,1,8.0,0,N,1220:싱글몰트 위스키,5166853,114431000073,https://www.shilladfs.com/estore/kr/ko/p/5166853
달모어 30년 700ml,달모어,5890.0,6200.0,5.0,10,0,0.0,1,Y,1220:싱글몰트 위스키,5166852,114431000058,https://www.shilladfs.com/estore/kr/ko/p/5166852
주라 21년 타임 700ml,주라,163.5,218.0,25.0,174,0,0.0,0,N,1220:싱글몰트 위스키,5166847,114431000045,https://www.shilladfs.com/estore/kr/ko/p/5166847
주라 더 팹스 700ml,주라,118.8,132.0,10.0,89,1,10.0,6,Y,1220:싱글몰트 위스키,5166844,114431000041,https://www.shilladfs.com/estore/kr/ko/p/5166844
주라 더 베이  1000ml,주라,41.65,85.0,51.0,29,0,0.0,6,Y,1220:싱글몰트 위스키,5166842,114431000039,https://www.shilladfs.com/estore/kr/ko/p/5166842
주라 더 사운드 1000ml,주라,29.9,65.0,54.0,24,0,0.0,6,Y,1220:싱글몰트 위스키,5166841,114431000038,https://www.shilladfs.com/estore/kr/ko/p/5166841
달모어 40년 700ML,달모어,14440.0,15200.0,5.0,10,0,0.0,0,N,1220:싱글몰트 위스키,5166839,114431000036,https://www.shilladfs.com/estore/kr/ko/p/5166839
펀다도르 18년 1000ml,펀다도르,190.0,200.0,5.0,23,0,0.0,1,Y,1220:싱글몰트 위스키,5166837,114431000027,https://www.shilladfs.com/estore/kr/ko/p/5166837
섀클턴 1000ml,섀클턴,55.1,58.0,5.0,9,0,0.0,4,Y,1220:싱글몰트 위스키,5166834,114431000024,https://www.shilladfs.com/estore/kr/ko/p/5166834
보모어 15년 골든앤엘레강트 1000ml,보모어,99.75,105.0,5.0,726,3,10.0,0,N,1220:싱글몰트 위스키,5166833,114231000013,https://www.shilladfs.com/estore/kr/ko/p/5166833
오켄토션 다크 오크 1000ml,오켄토션,72.9,81.0,10.0,20,0,0.0,6,Y,1220:싱글몰트 위스키,5166758,114231000029,https://www.shilladfs.com/estore/kr/ko/p/5166758
팔린다 와인 소비뇽 레드(2011년) 750ml & 바이오니어 레드(2015년) 750ml,팔린다 와인,136.8,144.0,5.0,2,0,0.0,6,Y,1221:와인/샴페인,5157074,255131000012,https://www.shilladfs.com/estore/kr/ko/p/5157074
팔린다 와인 메를로레드와인(2013년) 750ml & 바이오니어화이트와인(2011년) 750ml ,팔린다 와인,111.15,117.0,5.0,2,0,0.0,6,Y,1221:와인/샴페인,5157073,255131000010,https://www.shilladfs.com/estore/kr/ko/p/5157073
팔린다 와인 체닌블랑 화이트와인(2018년) 750ml,팔린다 와인,50.35,53.0,5.0,4,0,0.0,2,Y,1221:와인/샴페인,5157071,255131000006,https://www.shilladfs.com/estore/kr/ko/p/5157071
팔린다 와인 까베르네 레드와인(2011년) 750ml,팔린다 와인,73.15,77.0,5.0,5,0,0.0,6,Y,1221:와인/샴페인,5157070,255131000005,https://www.shilladfs.com/estore/kr/ko/p/5157070
팔린다 와인 메를로 레드와인(2013년) 750ml,팔린다 와인,66.5,70.0,5.0,8,0,0.0,6,Y,1221:와인/샴페인,5157069,255131000003,https://www.shilladfs.com/estore/kr/ko/p/5157069
팔린다 와인 쉬라즈 레드 (2011년) 750ml & ChnnBlanc 화이트(2018년) Wine 750ml,팔린다 와인,60.84,117.0,48.0,4,0,0.0,6,Y,1221:와인/샴페인,5157067,255131000011,https://www.shilladfs.com/estore/kr/ko/p/5157067
팔린다 와인 쉬라즈레드와인(2010년) 750ml & 클래식화이트와인(2014년) 750ml ,팔린다 와인,88.35,93.0,5.0,2,0,0.0,6,Y,1221:와인/샴페인,5157066,255131000009,https://www.shilladfs.com/estore/kr/ko/p/5157066
팔린다 와인 바이오니어 레드와인(2015년) 750ml,팔린다 와인,43.99,83.0,47.0,1,0,0.0,6,Y,1221:와인/샴페인,5157065,255131000008,https://www.shilladfs.com/estore/kr/ko/p/5157065
팔린다 와인 쉬라즈 레드와인(2010년) 750ml,팔린다 와인,57.0,60.0,5.0,5,0,0.0,6,Y,1221:와인/샴페인,5157063,255131000001,https://www.shilladfs.com/estore/kr/ko/p/5157063
블랙 니카 스페셜 720ml,니카,16.43,31.0,47.0,82,0,0.0,6,Y,1227:기타 주류,5157352,254631000022,https://www.shilladfs.com/estore/kr/ko/p/5157352
우미키 750ml,우미키,58.4,73.0,20.0,1,0,0.0,6,Y,1211:블렌디드 위스키,5157343,254631000004,https://www.shilladfs.com/estore/kr/ko/p/5157343
미노키 700ml,미노키,57.6,72.0,20.0,0,0,0.0,6,Y,1226:스피릿,5157331,254631000005,https://www.shilladfs.com/estore/kr/ko/p/5157331
본테라 버틀러 2020 750ml ,와인나라,108.3,114.0,5.0,12,0,0.0,6,Y,1221:와인/샴페인,5152086,115431000109,https://www.shilladfs.com/estore/kr/ko/p/5152086
본테라 맥냅 2020 750ml ,와인나라,104.5,110.0,5.0,5,0,0.0,6,Y,1221:와인/샴페인,5152084,115431000108,https://www.shilladfs.com/estore/kr/ko/p/5152084
오르벤 750ml,와인나라,54.15,57.0,5.0,3,0,0.0,0,N,1221:와인/샴페인,5152081,115431000104,https://www.shilladfs.com/estore/kr/ko/p/5152081
"루이 라뚜르, 샤도네이 750ml",와인나라,32.3,34.0,5.0,28,0,0.0,0,N,1221:와인/샴페인,5152078,115431000101,https://www.shilladfs.com/estore/kr/ko/p/5152078
생클레어 파이오니어 블락 소비뇽 블랑 2022 750ml ,신세계 L&B,26.6,28.0,5.0,173,1,10.0,0,N,1221:와인/샴페인,5152383,115331000184,https://www.shilladfs.com/estore/kr/ko/p/5152383
"투핸즈, 엔젤스 쉐어 쉬라즈 750ml",신세계 L&B,31.5,35.0,10.0,158,1,10.0,0,N,1221:와인/샴페인,5152380,115331000176,https://www.shilladfs.com/estore/kr/ko/p/5152380
울프블라스 블랙라벨 2017 750ml ,신세계 L&B,153.0,170.0,10.0,9,0,0.0,1,Y,1221:와인/샴페인,5152377,115331000180,https://www.shilladfs.com/estore/kr/ko/p/5152377
"투핸즈, 해리엇 가든 쉬라즈 750ml",신세계 L&B,70.3,74.0,5.0,49,0,0.0,0,N,1221:와인/샴페인,5152376,115331000178,https://www.shilladfs.com/estore/kr/ko/p/5152376
펜폴즈 맥스 샤르도네 750ml,펜폴즈,38.0,40.0,5.0,18,0,0.0,0,N,1221:와인/샴페인,5151155,195231000020,https://www.shilladfs.com/estore/kr/ko/p/5151155
펜폴즈 파덜 그랜드 타우니 10년 750ml,펜폴즈,44.65,47.0,5.0,31,1,10.0,0,N,1221:와인/샴페인,5151038,195231000019,https://www.shilladfs.com/estore/kr/ko/p/5151038
슐럼베르거 클림트 키스 뀌베 브뤼 750ml,와인나라,20.9,22.0,5.0,117,2,10.0,6,Y,1221:와인/샴페인,5147043,115431000093,https://www.shilladfs.com/estore/kr/ko/p/5147043
보데가스 이자디 크리안자 750ml,와인나라,33.25,35.0,5.0,8,0,0.0,0,N,1221:와인/샴페인,5147036,115431000086,https://www.shilladfs.com/estore/kr/ko/p/5147036
룩 벨레어 로제 NV 750ml ,와인나라,56.05,59.0,5.0,12,0,0.0,0,N,1221:와인/샴페인,5147032,115431000080,https://www.shilladfs.com/estore/kr/ko/p/5147032
주라 1993 700ml,주라,893.0,940.0,5.0,52,0,0.0,6,Y,1220:싱글몰트 위스키,5125161,114431000077,https://www.shilladfs.com/estore/kr/ko/p/5125161
